"","id","group","block","trial","classification","difficulty","response","rt","stimulus"
"10312","34","novice",6,12,"non-blast","easy","blast",0.726,"nonBlastEasy/LY_10021352.jpg"
"10313","34","novice",6,13,"blast","hard","blast",0.728,"blastHard/BL_3931090.jpg"
"10314","34","novice",6,14,"blast","hard","non-blast",0.752,"blastHard/PLY_6097217.jpg"
"10315","34","novice",6,15,"non-blast","hard","blast",0.944,"nonBlastHard/VLY_17642950.jpg"
"10316","34","novice",6,16,"blast","hard","blast",0.9,"blastHard/BL_12930089.jpg"
"10317","34","novice",6,17,"blast","hard","non-blast",0.765,"blastHard/BL_4062135.jpg"
"10318","34","novice",6,18,"non-blast","easy","blast",0.688,"nonBlastEasy/Non Blast 2.jpg"
"10319","34","novice",6,19,"non-blast","easy","blast",0.734,"nonBlastEasy/ER0944_005.jpg"
"10320","34","novice",6,20,"blast","easy","blast",0.717,"blastEasy/BL_1121496.jpg"
"10321","34","novice",6,21,"blast","hard","non-blast",0.751,"blastHard/BL_1121527.jpg"
"10322","34","novice",6,22,"blast","easy","non-blast",0.903,"blastEasy/BL_7477512.jpg"
"10323","34","novice",6,23,"non-blast","hard","non-blast",0.871,"nonBlastHard/PMY_22823781.jpg"
"10324","34","novice",6,24,"blast","hard","non-blast",0.816,"blastHard/BL_2038845.jpg"
"10325","34","novice",6,25,"non-blast","easy","non-blast",0.872,"nonBlastEasy/OTH_21927760.jpg"
"10326","34","novice",6,26,"blast","easy","non-blast",0.87,"blastEasy/BL_2038856.jpg"
"10327","34","novice",6,27,"blast","easy","blast",0.687,"blastEasy/BLL2.jpg"
"10328","34","novice",6,28,"non-blast","hard","non-blast",0.757,"nonBlastHard/HC_9634.jpg"
"10329","34","novice",6,29,"non-blast","hard","blast",0.995,"nonBlastHard/MMY_10101282.jpg"
"10330","34","novice",6,30,"non-blast","easy","blast",0.736,"nonBlastEasy/ER0944_015.jpg"
"10331","34","novice",6,31,"non-blast","hard","blast",0.783,"nonBlastHard/MY_9450552.jpg"
"10332","34","novice",6,32,"non-blast","hard","blast",0.76,"nonBlastHard/16253007354A_009.jpg"
"10333","34","novice",6,33,"non-blast","hard","blast",0.872,"nonBlastHard/VLY_1120658.jpg"
"10334","34","novice",6,34,"blast","hard","blast",0.736,"blastHard/BL_1121494.jpg"
"10335","34","novice",6,35,"non-blast","hard","blast",0.599,"nonBlastHard/LY_4462474.jpg"
"10336","34","novice",6,36,"non-blast","easy","non-blast",0.632,"nonBlastEasy/SNE_374423.jpg"
"10337","34","novice",6,37,"blast","easy","non-blast",0.759,"blastEasy/OTH_20188283.jpg"
"10338","34","novice",6,38,"blast","hard","blast",0.6,"blastHard/Blast 5.jpg"
"10339","34","novice",6,39,"blast","hard","blast",0.693,"blastHard/OTH_24746609.jpg"
"10340","34","novice",6,40,"blast","hard","blast",0.569,"blastHard/BL_21818179.jpg"
"10341","34","novice",6,41,"non-blast","easy","non-blast",0.591,"nonBlastEasy/SNE_374450.jpg"
"10342","34","novice",6,42,"blast","easy","blast",0.63,"blastEasy/BL_4062150.jpg"
"10343","34","novice",6,43,"blast","hard","blast",1.095,"blastHard/BL_23546133.jpg"
"10344","34","novice",6,44,"blast","easy","blast",0.703,"blastEasy/OTH_12288092.jpg"
"10345","34","novice",6,45,"blast","easy","blast",0.591,"blastEasy/OTH_9820870.jpg"
"10346","34","novice",6,46,"non-blast","easy","blast",0.67,"nonBlastEasy/ER0944_007.jpg"
"10347","34","novice",6,47,"non-blast","hard","blast",0.768,"nonBlastHard/VLY_17642964.jpg"
"10348","34","novice",6,48,"blast","easy","blast",0.711,"blastEasy/BL_21930894.jpg"
"10349","34","novice",6,49,"non-blast","hard","blast",0.665,"nonBlastHard/ER0944_019.jpg"
"10350","34","novice",6,50,"blast","hard","blast",0.721,"blastHard/OTH_21856141.jpg"
"10351","34","novice",6,51,"non-blast","hard","blast",0.945,"nonBlastHard/VLY_17642993.jpg"
"10352","34","novice",6,52,"blast","hard","blast",0.696,"blastHard/BL_669395.jpg"
"10353","34","novice",6,53,"non-blast","easy","non-blast",0.88,"nonBlastEasy/ER0944_013.jpg"
"10354","34","novice",6,54,"blast","easy","blast",0.774,"blastEasy/BL_2256018.jpg"
"10355","34","novice",6,55,"non-blast","easy","blast",0.983,"nonBlastEasy/VLY_23416175.jpg"
"10356","34","novice",6,56,"non-blast","easy","blast",0.763,"nonBlastEasy/ER0944_012.jpg"
"10357","34","novice",6,57,"non-blast","hard","non-blast",0.747,"nonBlastHard/LY_14363603.jpg"
"10358","34","novice",6,58,"blast","hard","non-blast",1.047,"blastHard/OTH_23078449.jpg"
"10359","34","novice",6,59,"blast","easy","blast",1.174,"blastEasy/BL_4062116.jpg"
"10360","34","novice",6,60,"non-blast","easy","non-blast",0.944,"nonBlastEasy/LY_899979.jpg"
"10361","34","novice",6,61,"non-blast","hard","blast",1.474,"nonBlastHard/BL_21818137.jpg"
"10362","34","novice",6,62,"non-blast","easy","non-blast",0.896,"nonBlastEasy/ER0944_035.jpg"
"10363","34","novice",6,63,"blast","hard","blast",0.726,"blastHard/BL_21964515.jpg"
"10364","34","novice",6,64,"blast","easy","blast",0.52,"blastEasy/AuerRod.jpg"
"10365","34","novice",6,65,"blast","hard","blast",0.531,"blastHard/BL_3931143.jpg"
"10366","34","novice",6,66,"non-blast","hard","blast",1.263,"nonBlastHard/22638544_027.jpg"
"10367","34","novice",6,67,"blast","hard","blast",0.798,"blastHard/BL_1121498.jpg"
"10368","34","novice",6,68,"non-blast","hard","blast",0.525,"nonBlastHard/MY_9455177.jpg"
"10369","34","novice",6,69,"non-blast","easy","non-blast",0.699,"nonBlastEasy/HC_9665.jpg"
"10370","34","novice",6,70,"blast","hard","non-blast",0.732,"blastHard/BL_2256090.jpg"
"10371","34","novice",6,71,"blast","hard","blast",0.718,"blastHard/USRWBC1_4518050.jpg"
"10372","34","novice",6,72,"blast","easy","non-blast",1.619,"blastEasy/Blast 1.jpg"
"10373","34","novice",6,73,"blast","easy","blast",0.785,"blastEasy/BL_10020457.jpg"
"10374","34","novice",6,74,"non-blast","hard","blast",0.71,"nonBlastHard/USRWBC1_9913295.jpg"
"10375","34","novice",6,75,"non-blast","hard","non-blast",0.774,"nonBlastHard/VLY_2010536.jpg"
"10376","34","novice",6,76,"non-blast","easy","blast",0.732,"nonBlastEasy/16258001115A_067.jpg"
"10377","34","novice",6,77,"non-blast","easy","non-blast",1.079,"nonBlastEasy/16258001115A_006.jpg"
"10378","34","novice",6,78,"blast","easy","blast",0.771,"blastEasy/BL_10020421.jpg"
"10379","34","novice",6,79,"blast","hard","blast",0.825,"blastHard/OTH_24746583.jpg"
"10380","34","novice",6,80,"blast","hard","blast",1.479,"blastHard/BL_1121539.jpg"
"10381","34","novice",6,81,"non-blast","easy","blast",0.688,"nonBlastEasy/ER0944_010.jpg"
"10382","34","novice",6,82,"blast","easy","blast",0.719,"blastEasy/BL_21964482.jpg"
"10383","34","novice",6,83,"blast","hard","blast",0.718,"blastHard/BL_11637390.jpg"
"10384","34","novice",6,84,"blast","hard","blast",0.638,"blastHard/OTH_9820893.jpg"
"10385","34","novice",6,85,"non-blast","hard","blast",0.948,"nonBlastHard/16258001115A_030.jpg"
"10386","34","novice",6,86,"blast","easy","blast",0.952,"blastEasy/BL_8544816.jpg"
"10387","34","novice",6,87,"non-blast","easy","non-blast",0.679,"nonBlastEasy/MO_22576415.jpg"
"10388","34","novice",6,88,"blast","easy","blast",0.539,"blastEasy/OTH_21668256.jpg"
"10389","34","novice",6,89,"non-blast","hard","non-blast",0.952,"nonBlastHard/OTH_22719199.jpg"
"10390","34","novice",6,90,"non-blast","hard","blast",0.846,"nonBlastHard/VLY_17643038.jpg"
"10391","34","novice",6,91,"non-blast","easy","non-blast",0.606,"nonBlastEasy/SNE_25598565.jpg"
"10392","34","novice",6,92,"non-blast","hard","non-blast",0.936,"nonBlastHard/Non Blast 5.jpg"
"10393","34","novice",6,93,"blast","easy","blast",0.751,"blastEasy/OTH_9719205.jpg"
"10394","34","novice",6,94,"blast","easy","non-blast",0.83,"blastEasy/OTH_216294.jpg"
"10395","34","novice",6,95,"blast","easy","blast",0.791,"blastEasy/BL_4062132.jpg"
"10396","34","novice",6,96,"non-blast","easy","blast",0.636,"nonBlastEasy/ER0944_040.jpg"
"10397","34","novice",6,97,"non-blast","easy","blast",0.564,"nonBlastEasy/16258001115A_078.jpg"
"10398","34","novice",6,98,"non-blast","easy","non-blast",0.639,"nonBlastEasy/SNE_25395286.jpg"
"10399","34","novice",6,99,"blast","easy","blast",0.602,"blastEasy/BL_2256038.jpg"
"10400","34","novice",6,100,"non-blast","easy","blast",0.567,"nonBlastEasy/ER0944_047.jpg"
"10401","35","novice",2,1,"blast","hard","blast",1.718,"blastHard/16258001115A_003.jpg"
"10402","35","novice",2,2,"non-blast","hard","blast",0.957,"nonBlastHard/16258001115A_046.jpg"
"10403","35","novice",2,3,"non-blast","hard","non-blast",0.759,"nonBlastHard/ER0944_019.jpg"
"10404","35","novice",2,4,"blast","easy","non-blast",2.387,"blastEasy/BL_12930032.jpg"
"10405","35","novice",2,5,"non-blast","easy","non-blast",0.66,"nonBlastEasy/MO_14163624.jpg"
"10406","35","novice",2,6,"blast","easy","non-blast",1.912,"blastEasy/BL_21964525.jpg"
"10407","35","novice",2,7,"blast","hard","blast",1.181,"blastHard/BL_7477468.jpg"
"10408","35","novice",2,8,"blast","easy","blast",0.964,"blastEasy/OTH_12288092.jpg"
"10409","35","novice",2,9,"non-blast","easy","non-blast",0.938,"nonBlastEasy/ER0944_025.jpg"
"10410","35","novice",2,10,"blast","easy","blast",1.026,"blastEasy/BL_10020442.jpg"
"10411","35","novice",2,11,"blast","hard","non-blast",0.927,"blastHard/BL_26626220.jpg"
"10412","35","novice",2,12,"non-blast","hard","non-blast",0.978,"nonBlastHard/BL_21818137.jpg"
"10413","35","novice",2,13,"blast","hard","non-blast",0.758,"blastHard/OTH_16204423.jpg"
"10414","35","novice",2,14,"blast","hard","non-blast",1.74,"blastHard/BL_2256090.jpg"
"10415","35","novice",2,15,"blast","hard","blast",2.925,"blastHard/BL_21818179.jpg"
"10416","35","novice",2,16,"non-blast","easy","non-blast",1.596,"nonBlastEasy/ER0944_047.jpg"
"10417","35","novice",2,17,"blast","easy","blast",1.221,"blastEasy/BL_12930095.jpg"
"10418","35","novice",2,18,"non-blast","hard","blast",0.821,"nonBlastHard/Non Blast 5.jpg"
"10419","35","novice",2,19,"blast","easy","blast",1.065,"blastEasy/BL_23549452.jpg"
"10420","35","novice",2,20,"blast","easy","blast",0.81,"blastEasy/BL_10020393.jpg"
"10421","35","novice",2,21,"non-blast","easy","non-blast",0.661,"nonBlastEasy/ER0944_010.jpg"
"10422","35","novice",2,22,"blast","easy","non-blast",0.668,"blastEasy/OTH_12288092.jpg"
"10423","35","novice",2,23,"non-blast","easy","non-blast",0.816,"nonBlastEasy/SNE_25598556.jpg"
"10424","35","novice",2,24,"non-blast","hard","non-blast",1.57,"nonBlastHard/MO_10021198.jpg"
"10425","35","novice",2,25,"blast","hard","blast",0.756,"blastHard/BL_7477468.jpg"
"10426","35","novice",2,26,"non-blast","hard","blast",0.898,"nonBlastHard/BL_11504083.jpg"
"10427","35","novice",2,27,"blast","hard","blast",0.634,"blastHard/BL_1199925.jpg"
"10428","35","novice",2,28,"blast","hard","non-blast",0.912,"blastHard/USRWBC1_4518050.jpg"
"10429","35","novice",2,29,"non-blast","hard","non-blast",0.754,"nonBlastHard/16258001115A_044.jpg"
"10430","35","novice",2,30,"non-blast","hard","non-blast",1.317,"nonBlastHard/MY_9113646.jpg"
"10431","35","novice",2,31,"non-blast","easy","non-blast",0.79,"nonBlastEasy/LY_899980.jpg"
"10432","35","novice",2,32,"non-blast","easy","non-blast",0.955,"nonBlastEasy/LY_1314707.jpg"
"10433","35","novice",2,33,"non-blast","easy","non-blast",0.706,"nonBlastEasy/LY_8271868.jpg"
"10434","35","novice",2,34,"blast","easy","blast",0.727,"blastEasy/OTH_21668177.jpg"
"10435","35","novice",2,35,"blast","easy","blast",2.702,"blastEasy/OTH_9820870.jpg"
"10436","35","novice",2,36,"blast","hard","non-blast",0.972,"blastHard/PLY_6097217.jpg"
"10437","35","novice",2,37,"blast","hard","non-blast",2.602,"blastHard/BL_11637413.jpg"
"10438","35","novice",2,38,"blast","easy","blast",1.804,"blastEasy/BL_21930172.jpg"
"10439","35","novice",2,39,"blast","hard","non-blast",0.805,"blastHard/BL_866432.jpg"
"10440","35","novice",2,40,"non-blast","easy","non-blast",1.618,"nonBlastEasy/ER0944_004.jpg"
"10441","35","novice",2,41,"non-blast","easy","non-blast",0.955,"nonBlastEasy/ER0944_012.jpg"
"10442","35","novice",2,42,"non-blast","easy","non-blast",0.629,"nonBlastEasy/SNE_10020606.jpg"
"10443","35","novice",2,43,"blast","easy","blast",0.81,"blastEasy/BL_2256038.jpg"
"10444","35","novice",2,44,"non-blast","hard","non-blast",0.714,"nonBlastHard/PC_27623562.jpg"
"10445","35","novice",2,45,"blast","hard","non-blast",1.585,"blastHard/BL_26626171.jpg"
"10446","35","novice",2,46,"non-blast","hard","non-blast",1.772,"nonBlastHard/VLY_17643042.jpg"
"10447","35","novice",2,47,"non-blast","easy","non-blast",0.659,"nonBlastEasy/ER0944_021.jpg"
"10448","35","novice",2,48,"non-blast","easy","non-blast",0.751,"nonBlastEasy/OTH_21927760.jpg"
"10449","35","novice",2,49,"blast","easy","blast",0.977,"blastEasy/OTH_12288098.jpg"
"10450","35","novice",2,50,"non-blast","easy","non-blast",0.594,"nonBlastEasy/SNE_10020585.jpg"
"10451","35","novice",2,51,"non-blast","easy","non-blast",0.594,"nonBlastEasy/16258001115A_005.jpg"
"10452","35","novice",2,52,"blast","easy","blast",0.639,"blastEasy/OTH_9719205.jpg"
"10453","35","novice",2,53,"blast","hard","non-blast",0.742,"blastHard/OTH_21675203.jpg"
"10454","35","novice",2,54,"non-blast","easy","blast",0.69,"nonBlastEasy/LY_899979.jpg"
"10455","35","novice",2,55,"non-blast","hard","non-blast",1.482,"nonBlastHard/LY_4526300.jpg"
"10456","35","novice",2,56,"blast","hard","blast",0.645,"blastHard/OTH_9820893.jpg"
"10457","35","novice",2,57,"non-blast","easy","non-blast",0.664,"nonBlastEasy/ER0944_044.jpg"
"10458","35","novice",2,58,"blast","hard","non-blast",2.355,"blastHard/Blast 5.jpg"
"10459","35","novice",2,59,"non-blast","hard","blast",1.084,"nonBlastHard/VLY_4390697.jpg"
"10460","35","novice",2,60,"non-blast","easy","non-blast",0.61,"nonBlastEasy/SNE_23013208.jpg"
"10461","35","novice",2,61,"non-blast","easy","non-blast",2.385,"nonBlastEasy/ER0944_013.jpg"
"10462","35","novice",2,62,"blast","easy","blast",0.971,"blastEasy/BL_21964525.jpg"
"10463","35","novice",2,63,"blast","hard","blast",0.675,"blastHard/BL_11637390.jpg"
"10464","35","novice",2,64,"non-blast","easy","non-blast",1.494,"nonBlastEasy/LY_10021359.jpg"
"10465","35","novice",2,65,"blast","easy","blast",1.051,"blastEasy/OTH_2275667.jpg"
"10466","35","novice",2,66,"non-blast","hard","blast",1.482,"nonBlastHard/VLY_4283274.jpg"
"10467","35","novice",2,67,"non-blast","easy","non-blast",1.364,"nonBlastEasy/PC_6228.jpg"
"10468","35","novice",2,68,"blast","easy","blast",1.059,"blastEasy/BL_2256084.jpg"
"10469","35","novice",2,69,"blast","easy","non-blast",1.349,"blastEasy/BL_4323220.jpg"
"10470","35","novice",2,70,"blast","hard","non-blast",1.402,"blastHard/OTH_23078430.jpg"
"10471","35","novice",2,71,"non-blast","hard","non-blast",1.619,"nonBlastHard/VLY_17642950.jpg"
"10472","35","novice",2,72,"blast","hard","non-blast",2.795,"blastHard/BL_4062135.jpg"
"10473","35","novice",2,73,"blast","hard","non-blast",0.707,"blastHard/Blast 6.jpg"
"10474","35","novice",2,74,"non-blast","hard","non-blast",0.837,"nonBlastHard/MY_22823793.jpg"
"10475","35","novice",2,75,"blast","hard","non-blast",0.688,"blastHard/BL_294395.jpg"
"10476","35","novice",2,76,"blast","hard","blast",1.052,"blastHard/BL_24839872.jpg"
"10477","35","novice",2,77,"non-blast","easy","non-blast",0.661,"nonBlastEasy/ER0944_075.jpg"
"10478","35","novice",2,78,"non-blast","hard","non-blast",0.712,"nonBlastHard/LY_4536057.jpg"
"10479","35","novice",2,79,"non-blast","hard","non-blast",0.808,"nonBlastHard/OTH_21927765.jpg"
"10480","35","novice",2,80,"non-blast","hard","non-blast",0.683,"nonBlastHard/OTH_21927751.jpg"
"10481","35","novice",2,81,"non-blast","hard","non-blast",0.622,"nonBlastHard/VLY_9446390.jpg"
"10482","35","novice",2,82,"blast","easy","blast",0.703,"blastEasy/OTH_25263198.jpg"
"10483","35","novice",2,83,"blast","easy","non-blast",1.11,"blastEasy/BL_4062147.jpg"
"10484","35","novice",2,84,"blast","hard","blast",0.819,"blastHard/BL_2038822.jpg"
"10485","35","novice",2,85,"non-blast","hard","blast",1.312,"nonBlastHard/VLY_4522566.jpg"
"10486","35","novice",2,86,"blast","hard","non-blast",0.803,"blastHard/BL_1121444.jpg"
"10487","35","novice",2,87,"blast","easy","non-blast",0.865,"blastEasy/BL_21930894.jpg"
"10488","35","novice",2,88,"non-blast","hard","non-blast",0.769,"nonBlastHard/VLY_17643008.jpg"
"10489","35","novice",2,89,"non-blast","hard","blast",0.824,"nonBlastHard/VLY_9460918.jpg"
"10490","35","novice",2,90,"non-blast","easy","non-blast",0.666,"nonBlastEasy/ER0944_007.jpg"
"10491","35","novice",2,91,"blast","easy","non-blast",0.888,"blastEasy/BL_1199993.jpg"
"10492","35","novice",2,92,"non-blast","hard","blast",0.735,"nonBlastHard/LY_4461956.jpg"
"10493","35","novice",2,93,"blast","hard","non-blast",0.696,"blastHard/OTH_21675275.jpg"
"10494","35","novice",2,94,"blast","easy","blast",1.801,"blastEasy/OTH_24746572.jpg"
"10495","35","novice",2,95,"non-blast","hard","non-blast",0.61,"nonBlastHard/16258001115A_032.jpg"
"10496","35","novice",2,96,"blast","easy","blast",1.712,"blastEasy/BL_21964460.jpg"
"10497","35","novice",2,97,"non-blast","hard","blast",1.099,"nonBlastHard/22638544_107.jpg"
"10498","35","novice",2,98,"non-blast","easy","non-blast",0.697,"nonBlastEasy/ER0944_005.jpg"
"10499","35","novice",2,99,"non-blast","easy","blast",0.844,"nonBlastEasy/ER0944_003.jpg"
"10500","35","novice",2,100,"blast","easy","blast",2.936,"blastEasy/OTH_23078392.jpg"
"10501","35","novice",5,1,"non-blast","easy","non-blast",0.659,"nonBlastEasy/EO_10020866.jpg"
"10502","35","novice",5,2,"blast","hard","blast",0.739,"blastHard/BL_1121527.jpg"
"10503","35","novice",5,3,"blast","easy","blast",0.699,"blastEasy/BL_1121496.jpg"
"10504","35","novice",5,4,"blast","hard","non-blast",1.732,"blastHard/BL_26626220.jpg"
"10505","35","novice",5,5,"blast","easy","non-blast",2.18,"blastEasy/BL_24839916.jpg"
"10506","35","novice",5,6,"non-blast","easy","non-blast",1.564,"nonBlastEasy/HC_9665.jpg"
"10507","35","novice",5,7,"non-blast","hard","non-blast",0.973,"nonBlastHard/22638544_107.jpg"
"10508","35","novice",5,8,"non-blast","easy","non-blast",0.651,"nonBlastEasy/SNE_23013274.jpg"
"10509","35","novice",5,9,"blast","hard","blast",0.65,"blastHard/OTH_12288082.jpg"
"10510","35","novice",5,10,"blast","easy","blast",0.73,"blastEasy/OTH_25263206.jpg"
"10511","35","novice",5,11,"blast","hard","blast",0.763,"blastHard/BL_866426.jpg"
"10512","35","novice",5,12,"blast","hard","non-blast",1.438,"blastHard/OTH_9820854.jpg"
"10513","35","novice",5,13,"blast","hard","blast",0.765,"blastHard/OTH_24746677.jpg"
"10514","35","novice",5,14,"non-blast","easy","blast",1.026,"nonBlastEasy/ER0944_003.jpg"
"10515","35","novice",5,15,"non-blast","hard","blast",0.766,"nonBlastHard/BL_11504083.jpg"
"10516","35","novice",5,16,"blast","hard","blast",0.669,"blastHard/OTH_21856094.jpg"
"10517","35","novice",5,17,"non-blast","hard","blast",1.258,"nonBlastHard/VLY_9460918.jpg"
"10518","35","novice",5,18,"blast","hard","blast",0.822,"blastHard/USRWBC1_4518050.jpg"
"10519","35","novice",5,19,"non-blast","easy","non-blast",0.622,"nonBlastEasy/16258001115A_012.jpg"
"10520","35","novice",5,20,"blast","hard","blast",0.618,"blastHard/BL_10166337.jpg"
"10521","35","novice",5,21,"blast","hard","blast",0.569,"blastHard/OTH_23078373.jpg"
"10522","35","novice",5,22,"blast","hard","blast",0.792,"blastHard/BL_12930089.jpg"
"10523","35","novice",5,23,"non-blast","easy","non-blast",0.762,"nonBlastEasy/ER0944_040.jpg"
"10524","35","novice",5,24,"blast","easy","blast",0.593,"blastEasy/BL_7477450.jpg"
"10525","35","novice",5,25,"blast","easy","blast",0.689,"blastEasy/BL_21930875.jpg"
"10526","35","novice",5,26,"blast","easy","blast",0.635,"blastEasy/BL_24839843.jpg"
"10527","35","novice",5,27,"non-blast","hard","blast",0.964,"nonBlastHard/Non Blast 4.jpg"
"10528","35","novice",5,28,"blast","hard","blast",0.81,"blastHard/BL_899899.jpg"
"10529","35","novice",5,29,"non-blast","easy","non-blast",1.13,"nonBlastEasy/LY_1314707.jpg"
"10530","35","novice",5,30,"blast","easy","blast",0.739,"blastEasy/BL_1121443.jpg"
"10531","35","novice",5,31,"non-blast","hard","blast",2.755,"nonBlastHard/VLY_4390697.jpg"
"10532","35","novice",5,32,"blast","easy","blast",0.677,"blastEasy/OTH_25263205.jpg"
"10533","35","novice",5,33,"blast","easy","non-blast",1.715,"blastEasy/BL_4062150.jpg"
"10534","35","novice",5,34,"non-blast","hard","non-blast",0.764,"nonBlastHard/MY_9450552.jpg"
"10535","35","novice",5,35,"blast","hard","non-blast",1.012,"blastHard/BL_24839872.jpg"
"10536","35","novice",5,36,"blast","hard","blast",1.75,"blastHard/BL_1199925.jpg"
"10537","35","novice",5,37,"non-blast","hard","non-blast",1.428,"nonBlastHard/MMY_9450228.jpg"
"10538","35","novice",5,38,"blast","easy","non-blast",0.9,"blastEasy/Blast 2.jpg"
"10539","35","novice",5,39,"non-blast","easy","non-blast",0.586,"nonBlastEasy/SNE_10020585.jpg"
"10540","35","novice",5,40,"blast","easy","blast",0.737,"blastEasy/BL_1199993.jpg"
"10541","35","novice",5,41,"non-blast","hard","blast",2.126,"nonBlastHard/LY_4461956.jpg"
"10542","35","novice",5,42,"blast","hard","blast",1.676,"blastHard/BL_12930050.jpg"
"10543","35","novice",5,43,"blast","hard","non-blast",0.965,"blastHard/VLY_1120674.jpg"
"10544","35","novice",5,44,"blast","easy","non-blast",2.247,"blastEasy/BL_10020433.jpg"
"10545","35","novice",5,45,"non-blast","hard","non-blast",2.268,"nonBlastHard/MY_9455177.jpg"
"10546","35","novice",5,46,"blast","easy","blast",1.116,"blastEasy/BL_24839916.jpg"
"10547","35","novice",5,47,"blast","easy","blast",0.74,"blastEasy/BL_4062115.jpg"
"10548","35","novice",5,48,"non-blast","easy","non-blast",1.138,"nonBlastEasy/ER0944_011.jpg"
"10549","35","novice",5,49,"non-blast","easy","non-blast",0.829,"nonBlastEasy/16258001115A_005.jpg"
"10550","35","novice",5,50,"blast","easy","blast",0.674,"blastEasy/BL_21964525.jpg"
"10551","35","novice",5,51,"non-blast","easy","non-blast",0.791,"nonBlastEasy/LY_8271868.jpg"
"10552","35","novice",5,52,"non-blast","easy","non-blast",0.581,"nonBlastEasy/16258001115A_017.jpg"
"10553","35","novice",5,53,"non-blast","easy","blast",0.67,"nonBlastEasy/ER0944_021.jpg"
"10554","35","novice",5,54,"non-blast","hard","non-blast",0.791,"nonBlastHard/16258001115A_044.jpg"
"10555","35","novice",5,55,"non-blast","hard","blast",0.697,"nonBlastHard/VLY_22576540.jpg"
"10556","35","novice",5,56,"blast","easy","blast",0.823,"blastEasy/BL_4062132.jpg"
"10557","35","novice",5,57,"non-blast","easy","non-blast",0.674,"nonBlastEasy/ER0944_047.jpg"
"10558","35","novice",5,58,"blast","easy","blast",0.816,"blastEasy/OTH_20188283.jpg"
"10559","35","novice",5,59,"non-blast","easy","blast",1.29,"nonBlastEasy/LY_4598953.jpg"
"10560","35","novice",5,60,"blast","easy","blast",0.852,"blastEasy/BLL2.jpg"
"10561","35","novice",5,61,"non-blast","easy","blast",0.867,"nonBlastEasy/16258001115A_013.jpg"
"10562","35","novice",5,62,"blast","easy","blast",0.727,"blastEasy/OTH_23078392.jpg"
"10563","35","novice",5,63,"non-blast","hard","blast",0.888,"nonBlastHard/HC_9635.jpg"
"10564","35","novice",5,64,"non-blast","hard","non-blast",0.715,"nonBlastHard/OTH_25092124.jpg"
"10565","35","novice",5,65,"blast","hard","blast",0.777,"blastHard/BL_3931090.jpg"
"10566","35","novice",5,66,"non-blast","easy","non-blast",0.673,"nonBlastEasy/ER0944_038.jpg"
"10567","35","novice",5,67,"non-blast","hard","blast",1.374,"nonBlastHard/MMY_10101248.jpg"
"10568","35","novice",5,68,"non-blast","hard","blast",0.833,"nonBlastHard/MY_9458465.jpg"
"10569","35","novice",5,69,"non-blast","easy","non-blast",0.749,"nonBlastEasy/LY_2010569.jpg"
"10570","35","novice",5,70,"non-blast","hard","blast",1.017,"nonBlastHard/LY_24840929.jpg"
"10571","35","novice",5,71,"blast","easy","blast",2.24,"blastEasy/BL_4323220.jpg"
"10572","35","novice",5,72,"non-blast","hard","blast",0.82,"nonBlastHard/VLY_2010536.jpg"
"10573","35","novice",5,73,"non-blast","easy","blast",0.738,"nonBlastEasy/HC_9673.jpg"
"10574","35","novice",5,74,"blast","easy","blast",0.738,"blastEasy/OTH_23078425.jpg"
"10575","35","novice",5,75,"non-blast","hard","blast",1.358,"nonBlastHard/PMY_22823781.jpg"
"10576","35","novice",5,76,"blast","hard","blast",0.724,"blastHard/BL_21964527.jpg"
"10577","35","novice",5,77,"non-blast","easy","non-blast",0.671,"nonBlastEasy/14228000751A_032.jpg"
"10578","35","novice",5,78,"blast","hard","blast",0.721,"blastHard/BL_2256090.jpg"
"10579","35","novice",5,79,"blast","hard","non-blast",0.801,"blastHard/BL_866426.jpg"
"10580","35","novice",5,80,"blast","hard","blast",0.77,"blastHard/BL_12930109.jpg"
"10581","35","novice",5,81,"non-blast","easy","non-blast",0.617,"nonBlastEasy/SNE_374423.jpg"
"10582","35","novice",5,82,"non-blast","easy","non-blast",1.429,"nonBlastEasy/IEO_25504204.jpg"
"10583","35","novice",5,83,"blast","easy","non-blast",0.811,"blastEasy/Blast 1.jpg"
"10584","35","novice",5,84,"blast","easy","blast",0.849,"blastEasy/BL_10166384.jpg"
"10585","35","novice",5,85,"non-blast","hard","non-blast",0.856,"nonBlastHard/VLY_17642993.jpg"
"10586","35","novice",5,86,"non-blast","hard","blast",0.689,"nonBlastHard/LY_4462474.jpg"
"10587","35","novice",5,87,"blast","easy","non-blast",0.734,"blastEasy/BL_10020421.jpg"
"10588","35","novice",5,88,"non-blast","hard","non-blast",0.657,"nonBlastHard/PC_4237901.jpg"
"10589","35","novice",5,89,"blast","hard","non-blast",0.99,"blastHard/BL_1121510.jpg"
"10590","35","novice",5,90,"non-blast","hard","non-blast",0.875,"nonBlastHard/BL_899866.jpg"
"10591","35","novice",5,91,"blast","easy","blast",0.725,"blastEasy/BL_21964482.jpg"
"10592","35","novice",5,92,"blast","hard","blast",1.031,"blastHard/VLY_9310359.jpg"
"10593","35","novice",5,93,"non-blast","easy","non-blast",0.785,"nonBlastEasy/LY_10021352.jpg"
"10594","35","novice",5,94,"non-blast","easy","non-blast",0.831,"nonBlastEasy/ER0944_042.jpg"
"10595","35","novice",5,95,"blast","hard","blast",0.754,"blastHard/BL_2038845.jpg"
