"","id","block","condition","stim","stim_cat","frequency","response","rt","censor"
"26411","15","3","speed","6486","nonword","nw_very_low","word",0.717,FALSE
"26412","15","3","speed","5837","nonword","nw_low","nonword",0.614,FALSE
"26413","15","3","speed","5825","nonword","nw_low","nonword",0.627,FALSE
"26414","15","3","speed","3182","word","very_low","word",0.521,FALSE
"26415","15","3","speed","5331","nonword","nw_low","word",0.447,FALSE
"26416","15","3","speed","2238","word","low","word",0.634,FALSE
"26417","15","3","speed","4240","nonword","nw_high","word",0.51,FALSE
"26418","15","3","speed","4150","nonword","nw_high","nonword",0.613,FALSE
"26419","15","3","speed","1088","word","high","word",0.596,FALSE
"26420","15","3","speed","6171","nonword","nw_very_low","nonword",0.759,FALSE
"26421","15","3","speed","2736","word","low","word",0.553,FALSE
"26422","15","3","speed","2754","word","low","word",0.635,FALSE
"26423","15","3","speed","6630","nonword","nw_very_low","nonword",0.581,FALSE
"26424","15","3","speed","3560","word","very_low","word",0.532,FALSE
"26425","15","3","speed","4686","nonword","nw_high","nonword",0.51,FALSE
"26426","15","3","speed","3194","word","very_low","word",0.532,FALSE
"26427","15","3","speed","6573","nonword","nw_very_low","nonword",0.423,FALSE
"26428","15","3","speed","2614","word","low","word",0.595,FALSE
"26429","15","3","speed","6453","nonword","nw_very_low","nonword",0.489,FALSE
"26430","15","3","speed","4602","nonword","nw_high","nonword",0.635,FALSE
"26431","15","3","speed","5260","nonword","nw_low","nonword",0.491,FALSE
"26432","15","3","speed","2447","word","low","word",0.627,FALSE
"26433","15","3","speed","1725","word","high","word",0.708,FALSE
"26434","15","3","speed","2812","word","low","word",0.519,FALSE
"26435","15","3","speed","3201","word","very_low","word",0.667,FALSE
"26436","15","3","speed","4684","nonword","nw_high","nonword",0.719,FALSE
"26437","15","3","speed","3459","word","very_low","word",0.596,FALSE
"26438","15","3","speed","6694","nonword","nw_very_low","nonword",0.605,FALSE
"26439","15","3","speed","1671","word","high","word",0.544,FALSE
"26440","15","3","speed","2503","word","low","word",0.813,FALSE
"26441","15","3","speed","4009","nonword","nw_high","nonword",0.561,FALSE
"26442","15","3","speed","6188","nonword","nw_very_low","nonword",0.523,FALSE
"26443","15","3","speed","6646","nonword","nw_very_low","nonword",0.513,FALSE
"26444","15","3","speed","3329","word","very_low","nonword",0.489,FALSE
"26445","15","3","speed","4466","nonword","nw_high","nonword",0.636,FALSE
"26446","15","3","speed","5523","nonword","nw_low","word",0.791,FALSE
"26447","15","3","speed","2009","word","low","word",0.729,FALSE
"26448","15","3","speed","5844","nonword","nw_low","nonword",0.665,FALSE
"26449","15","3","speed","3132","word","very_low","word",0.761,FALSE
"26450","15","3","speed","5627","nonword","nw_low","nonword",0.539,FALSE
"26451","15","3","speed","2190","word","low","nonword",0.535,FALSE
"26452","15","3","speed","1122","word","high","word",0.451,FALSE
"26453","15","3","speed","5767","nonword","nw_low","nonword",0.542,FALSE
"26454","15","3","speed","5784","nonword","nw_low","nonword",0.575,FALSE
"26455","15","3","speed","4163","nonword","nw_high","nonword",0.657,FALSE
"26456","15","3","speed","4682","nonword","nw_high","nonword",0.531,FALSE
"26457","15","3","speed","6729","nonword","nw_very_low","nonword",0.657,FALSE
"26458","15","3","speed","6334","nonword","nw_very_low","nonword",0.658,FALSE
"26459","15","3","speed","2675","word","low","word",0.586,FALSE
"26460","15","3","speed","1643","word","high","word",0.459,FALSE
"26461","15","3","speed","3213","word","very_low","word",0.459,FALSE
"26462","15","3","speed","4536","nonword","nw_high","nonword",0.512,FALSE
"26463","15","3","speed","6372","nonword","nw_very_low","nonword",0.534,FALSE
"26464","15","3","speed","3097","word","very_low","word",0.46,FALSE
"26465","15","3","speed","5306","nonword","nw_low","nonword",0.74,FALSE
"26466","15","3","speed","2497","word","low","word",0.511,FALSE
"26467","15","3","speed","5049","nonword","nw_low","word",0.5,FALSE
"26468","15","3","speed","3552","word","very_low","word",0.569,FALSE
"26469","15","3","speed","1669","word","high","word",0.552,FALSE
"26470","15","3","speed","3043","word","very_low","nonword",0.542,FALSE
"26471","15","3","speed","3433","word","very_low","word",0.616,FALSE
"26472","15","3","speed","3272","word","very_low","word",0.532,FALSE
"26473","15","3","speed","4397","nonword","nw_high","nonword",0.803,FALSE
"26474","15","3","speed","1704","word","high","word",0.513,FALSE
"26475","15","3","speed","5658","nonword","nw_low","nonword",0.606,FALSE
"26476","15","3","speed","5492","nonword","nw_low","nonword",0.587,FALSE
"26477","15","3","speed","6627","nonword","nw_very_low","nonword",0.439,FALSE
"26478","15","3","speed","4064","nonword","nw_high","nonword",0.698,FALSE
"26479","15","3","speed","2500","word","low","word",0.521,FALSE
"26480","15","3","speed","6350","nonword","nw_very_low","nonword",0.553,FALSE
"26481","15","3","speed","6059","nonword","nw_very_low","nonword",0.535,FALSE
"26482","15","3","speed","4768","nonword","nw_high","nonword",0.502,FALSE
"26483","15","3","speed","3469","word","very_low","word",0.491,FALSE
"26484","15","3","speed","1307","word","high","nonword",0.44,FALSE
"26485","15","3","speed","2226","word","low","nonword",0.76,FALSE
"26486","15","3","speed","2543","word","low","word",0.855,FALSE
"26487","15","3","speed","5166","nonword","nw_low","nonword",0.596,FALSE
"26488","15","3","speed","1803","word","high","word",0.49,FALSE
"26489","15","3","speed","1374","word","high","word",0.581,FALSE
"26490","15","3","speed","5036","nonword","nw_low","nonword",0.499,FALSE
"26491","15","3","speed","6089","nonword","nw_very_low","nonword",0.564,FALSE
"26492","15","3","speed","1577","word","high","nonword",0.565,FALSE
"26493","15","3","speed","1455","word","high","word",0.449,FALSE
"26494","15","3","speed","2146","word","low","nonword",0.645,FALSE
"26495","15","3","speed","4120","nonword","nw_high","nonword",0.657,FALSE
"26496","15","3","speed","5132","nonword","nw_low","nonword",0.429,FALSE
"26497","15","3","speed","4091","nonword","nw_high","nonword",0.437,FALSE
"26498","15","3","speed","6278","nonword","nw_very_low","word",0.74,FALSE
"26499","15","3","speed","3251","word","very_low","word",0.842,FALSE
"26500","15","3","speed","3244","word","very_low","word",0.531,FALSE
"26501","15","4","accuracy","6107","nonword","nw_very_low","nonword",1.062,FALSE
"26502","15","4","accuracy","4782","nonword","nw_high","nonword",0.96,FALSE
"26503","15","4","accuracy","6338","nonword","nw_very_low","nonword",1.086,FALSE
"26504","15","4","accuracy","4352","nonword","nw_high","nonword",0.804,FALSE
"26505","15","4","accuracy","4624","nonword","nw_high","nonword",0.742,FALSE
"26506","15","4","accuracy","1519","word","high","word",0.629,FALSE
"26507","15","4","accuracy","3565","word","very_low","word",0.805,FALSE
"26508","15","4","accuracy","1710","word","high","word",1.073,FALSE
"26509","15","4","accuracy","6232","nonword","nw_very_low","nonword",0.688,FALSE
"26510","15","4","accuracy","6040","nonword","nw_very_low","nonword",0.67,FALSE
"26511","15","4","accuracy","3136","word","very_low","nonword",2.041,FALSE
"26512","15","4","accuracy","6579","nonword","nw_very_low","nonword",0.66,FALSE
"26513","15","4","accuracy","1081","word","high","word",3.837,TRUE
"26514","15","4","accuracy","4753","nonword","nw_high","nonword",0.649,FALSE
"26515","15","4","accuracy","3741","word","very_low","nonword",0.493,FALSE
"26516","15","4","accuracy","5136","nonword","nw_low","nonword",1.454,FALSE
"26517","15","4","accuracy","2468","word","low","word",0.772,FALSE
"26518","15","4","accuracy","3571","word","very_low","word",0.628,FALSE
"26519","15","4","accuracy","3732","word","very_low","word",1.064,FALSE
"26520","15","4","accuracy","3113","word","very_low","word",0.783,FALSE
"26521","15","4","accuracy","1232","word","high","word",0.699,FALSE
"26522","15","4","accuracy","2063","word","low","word",0.618,FALSE
"26523","15","4","accuracy","5150","nonword","nw_low","nonword",1.24,FALSE
"26524","15","4","accuracy","1339","word","high","word",0.794,FALSE
"26525","15","4","accuracy","5237","nonword","nw_low","nonword",0.743,FALSE
"26526","15","4","accuracy","1213","word","high","word",0.857,FALSE
"26527","15","4","accuracy","4581","nonword","nw_high","nonword",1.263,FALSE
"26528","15","4","accuracy","5657","nonword","nw_low","nonword",0.866,FALSE
"26529","15","4","accuracy","2134","word","low","word",0.752,FALSE
"26530","15","4","accuracy","4640","nonword","nw_high","nonword",0.795,FALSE
"26531","15","4","accuracy","1480","word","high","word",0.596,FALSE
"26532","15","4","accuracy","3475","word","very_low","word",0.961,FALSE
"26533","15","4","accuracy","1216","word","high","word",0.619,FALSE
"26534","15","4","accuracy","2070","word","low","word",0.618,FALSE
"26535","15","4","accuracy","1649","word","high","word",0.576,FALSE
"26536","15","4","accuracy","4143","nonword","nw_high","nonword",0.836,FALSE
"26537","15","4","accuracy","1109","word","high","word",0.815,FALSE
"26538","15","4","accuracy","5584","nonword","nw_low","nonword",1.574,FALSE
"26539","15","4","accuracy","4687","nonword","nw_high","nonword",1.689,FALSE
"26540","15","4","accuracy","2551","word","low","word",0.919,FALSE
"26541","15","4","accuracy","4285","nonword","nw_high","nonword",0.805,FALSE
"26542","15","4","accuracy","6129","nonword","nw_very_low","nonword",0.626,FALSE
"26543","15","4","accuracy","6385","nonword","nw_very_low","nonword",0.751,FALSE
"26544","15","4","accuracy","4144","nonword","nw_high","nonword",0.854,FALSE
"26545","15","4","accuracy","5106","nonword","nw_low","nonword",0.647,FALSE
"26546","15","4","accuracy","1521","word","high","word",0.962,FALSE
"26547","15","4","accuracy","6217","nonword","nw_very_low","nonword",0.889,FALSE
"26548","15","4","accuracy","6456","nonword","nw_very_low","nonword",0.762,FALSE
"26549","15","4","accuracy","1467","word","high","word",1.158,FALSE
"26550","15","4","accuracy","3234","word","very_low","word",1.148,FALSE
"26551","15","4","accuracy","6690","nonword","nw_very_low","nonword",0.603,FALSE
"26552","15","4","accuracy","2224","word","low","word",0.629,FALSE
"26553","15","4","accuracy","2811","word","low","word",1.926,FALSE
"26554","15","4","accuracy","3003","word","very_low","word",0.895,FALSE
"26555","15","4","accuracy","6207","nonword","nw_very_low","nonword",0.647,FALSE
"26556","15","4","accuracy","4774","nonword","nw_high","nonword",1.282,FALSE
"26557","15","4","accuracy","4419","nonword","nw_high","nonword",1.248,FALSE
"26558","15","4","accuracy","3374","word","very_low","nonword",2.073,FALSE
"26559","15","4","accuracy","3263","word","very_low","word",1.334,FALSE
"26560","15","4","accuracy","6085","nonword","nw_very_low","nonword",0.656,FALSE
"26561","15","4","accuracy","2722","word","low","word",0.845,FALSE
"26562","15","4","accuracy","2143","word","low","word",0.832,FALSE
"26563","15","4","accuracy","6490","nonword","nw_very_low","nonword",1.478,FALSE
"26564","15","4","accuracy","6718","nonword","nw_very_low","nonword",0.657,FALSE
"26565","15","4","accuracy","2598","word","low","word",0.68,FALSE
"26566","15","4","accuracy","5244","nonword","nw_low","nonword",0.804,FALSE
"26567","15","4","accuracy","1280","word","high","word",0.968,FALSE
"26568","15","4","accuracy","4796","nonword","nw_high","nonword",0.722,FALSE
"26569","15","4","accuracy","5412","nonword","nw_low","nonword",0.543,FALSE
"26570","15","4","accuracy","5810","nonword","nw_low","nonword",0.754,FALSE
"26571","15","4","accuracy","4238","nonword","nw_high","nonword",0.578,FALSE
"26572","15","4","accuracy","2504","word","low","word",0.618,FALSE
"26573","15","4","accuracy","5699","nonword","nw_low","nonword",0.689,FALSE
"26574","15","4","accuracy","3408","word","very_low","word",0.887,FALSE
"26575","15","4","accuracy","2634","word","low","word",0.949,FALSE
"26576","15","4","accuracy","3021","word","very_low","word",1.074,FALSE
"26577","15","4","accuracy","4431","nonword","nw_high","nonword",0.905,FALSE
"26578","15","4","accuracy","6023","nonword","nw_very_low","nonword",0.941,FALSE
"26579","15","4","accuracy","5538","nonword","nw_low","nonword",0.67,FALSE
"26580","15","4","accuracy","5174","nonword","nw_low","nonword",0.814,FALSE
"26581","15","4","accuracy","3652","word","very_low","word",0.67,FALSE
"26582","15","4","accuracy","4149","nonword","nw_high","nonword",0.804,FALSE
"26583","15","4","accuracy","2102","word","low","word",0.608,FALSE
"26584","15","4","accuracy","5293","nonword","nw_low","nonword",0.856,FALSE
"26585","15","4","accuracy","1776","word","high","word",0.7,FALSE
"26586","15","4","accuracy","6235","nonword","nw_very_low","nonword",0.775,FALSE
"26587","15","4","accuracy","3479","word","very_low","word",1.323,FALSE
"26588","15","4","accuracy","2823","word","low","word",0.845,FALSE
"26589","15","4","accuracy","1199","word","high","word",0.616,FALSE
"26590","15","4","accuracy","5022","nonword","nw_low","nonword",0.709,FALSE
"26591","15","4","accuracy","2525","word","low","word",0.959,FALSE
"26592","15","4","accuracy","5484","nonword","nw_low","nonword",1.197,FALSE
"26593","15","4","accuracy","1515","word","high","word",0.669,FALSE
"26594","15","4","accuracy","2211","word","low","word",0.804,FALSE
"26595","15","4","accuracy","5630","nonword","nw_low","nonword",1.386,FALSE
"26596","15","4","accuracy","3111","word","very_low","nonword",1.043,FALSE
"26597","15","5","speed","6549","nonword","nw_very_low","word",0.717,FALSE
"26598","15","5","speed","1663","word","high","word",0.49,FALSE
"26599","15","5","speed","1589","word","high","word",0.396,FALSE
"26600","15","5","speed","2654","word","low","nonword",0.543,FALSE
"26601","15","5","speed","6299","nonword","nw_very_low","error",0.761,TRUE
"26602","15","5","speed","6137","nonword","nw_very_low","nonword",0.938,FALSE
"26603","15","5","speed","6527","nonword","nw_very_low","nonword",0.471,FALSE
"26604","15","5","speed","2801","word","low","nonword",0.376,FALSE
"26605","15","5","speed","2511","word","low","word",0.502,FALSE
"26606","15","5","speed","2648","word","low","word",0.499,FALSE
"26607","15","5","speed","1110","word","high","word",0.416,FALSE
"26608","15","5","speed","1688","word","high","word",0.397,FALSE
"26609","15","5","speed","2050","word","low","word",0.418,FALSE
"26610","15","5","speed","6252","nonword","nw_very_low","nonword",0.583,FALSE
"26611","15","5","speed","6682","nonword","nw_very_low","nonword",0.47,FALSE
"26612","15","5","speed","3068","word","very_low","word",0.511,FALSE
"26613","15","5","speed","1736","word","high","word",0.521,FALSE
"26614","15","5","speed","2434","word","low","word",0.458,FALSE
"26615","15","5","speed","4582","nonword","nw_high","nonword",0.458,FALSE
"26616","15","5","speed","5351","nonword","nw_low","nonword",0.566,FALSE
"26617","15","5","speed","5029","nonword","nw_low","word",0.512,FALSE
"26618","15","5","speed","4615","nonword","nw_high","nonword",0.574,FALSE
"26619","15","5","speed","5632","nonword","nw_low","nonword",0.388,FALSE
"26620","15","5","speed","4603","nonword","nw_high","nonword",0.679,FALSE
"26621","15","5","speed","1496","word","high","nonword",0.501,FALSE
"26622","15","5","speed","3309","word","very_low","word",0.574,FALSE
"26623","15","5","speed","6672","nonword","nw_very_low","nonword",0.667,FALSE
"26624","15","5","speed","6053","nonword","nw_very_low","nonword",0.554,FALSE
"26625","15","5","speed","3289","word","very_low","word",0.585,FALSE
"26626","15","5","speed","2046","word","low","word",0.469,FALSE
"26627","15","5","speed","6215","nonword","nw_very_low","nonword",0.438,FALSE
"26628","15","5","speed","4601","nonword","nw_high","nonword",0.545,FALSE
"26629","15","5","speed","5247","nonword","nw_low","nonword",0.458,FALSE
"26630","15","5","speed","4724","nonword","nw_high","nonword",0.551,FALSE
"26631","15","5","speed","1750","word","high","word",0.575,FALSE
"26632","15","5","speed","3481","word","very_low","word",0.512,FALSE
"26633","15","5","speed","6342","nonword","nw_very_low","nonword",0.574,FALSE
"26634","15","5","speed","4668","nonword","nw_high","nonword",0.482,FALSE
"26635","15","5","speed","1102","word","high","word",0.491,FALSE
"26636","15","5","speed","6273","nonword","nw_very_low","nonword",0.524,FALSE
"26637","15","5","speed","1264","word","high","word",0.491,FALSE
"26638","15","5","speed","6353","nonword","nw_very_low","word",0.502,FALSE
"26639","15","5","speed","2229","word","low","word",0.632,FALSE
"26640","15","5","speed","5399","nonword","nw_low","nonword",0.521,FALSE
"26641","15","5","speed","1159","word","high","word",0.483,FALSE
"26642","15","5","speed","3403","word","very_low","word",0.594,FALSE
"26643","15","5","speed","5386","nonword","nw_low","nonword",0.677,FALSE
"26644","15","5","speed","5619","nonword","nw_low","word",0.439,FALSE
"26645","15","5","speed","2027","word","low","word",0.428,FALSE
"26646","15","5","speed","4281","nonword","nw_high","nonword",0.491,FALSE
"26647","15","5","speed","4398","nonword","nw_high","nonword",0.441,FALSE
"26648","15","5","speed","3002","word","very_low","nonword",0.586,FALSE
"26649","15","5","speed","5008","nonword","nw_low","nonword",0.727,FALSE
"26650","15","5","speed","2540","word","low","word",0.502,FALSE
"26651","15","5","speed","3384","word","very_low","word",0.522,FALSE
"26652","15","5","speed","4411","nonword","nw_high","nonword",0.438,FALSE
"26653","15","5","speed","4130","nonword","nw_high","nonword",0.607,FALSE
"26654","15","5","speed","5081","nonword","nw_low","nonword",0.471,FALSE
"26655","15","5","speed","6413","nonword","nw_very_low","nonword",0.606,FALSE
"26656","15","5","speed","3028","word","very_low","nonword",0.586,FALSE
"26657","15","5","speed","2225","word","low","nonword",0.76,FALSE
"26658","15","5","speed","5255","nonword","nw_low","nonword",0.543,FALSE
"26659","15","5","speed","1459","word","high","word",0.638,FALSE
"26660","15","5","speed","3607","word","very_low","nonword",0.644,FALSE
"26661","15","5","speed","1067","word","high","word",0.635,FALSE
"26662","15","5","speed","1243","word","high","word",0.481,FALSE
"26663","15","5","speed","4593","nonword","nw_high","word",0.688,FALSE
"26664","15","5","speed","5362","nonword","nw_low","nonword",0.626,FALSE
"26665","15","5","speed","3138","word","very_low","word",0.65,FALSE
"26666","15","5","speed","3284","word","very_low","word",0.666,FALSE
"26667","15","5","speed","2370","word","low","word",0.668,FALSE
"26668","15","5","speed","6225","nonword","nw_very_low","nonword",0.957,FALSE
"26669","15","5","speed","2395","word","low","word",0.743,FALSE
"26670","15","5","speed","4422","nonword","nw_high","nonword",0.521,FALSE
"26671","15","5","speed","2597","word","low","word",0.658,FALSE
"26672","15","5","speed","4667","nonword","nw_high","nonword",0.511,FALSE
"26673","15","5","speed","1217","word","high","word",0.586,FALSE
"26674","15","5","speed","5566","nonword","nw_low","nonword",0.594,FALSE
"26675","15","5","speed","4666","nonword","nw_high","nonword",0.607,FALSE
"26676","15","5","speed","2486","word","low","nonword",0.542,FALSE
"26677","15","5","speed","6104","nonword","nw_very_low","nonword",0.678,FALSE
"26678","15","5","speed","3739","word","very_low","word",0.521,FALSE
"26679","15","5","speed","1231","word","high","word",0.836,FALSE
"26680","15","5","speed","3366","word","very_low","nonword",0.584,FALSE
"26681","15","5","speed","4338","nonword","nw_high","word",0.498,FALSE
"26682","15","5","speed","5495","nonword","nw_low","nonword",0.571,FALSE
"26683","15","5","speed","1692","word","high","word",0.543,FALSE
"26684","15","5","speed","2101","word","low","word",0.575,FALSE
"26685","15","5","speed","5401","nonword","nw_low","word",0.375,FALSE
"26686","15","5","speed","3147","word","very_low","word",0.491,FALSE
"26687","15","5","speed","6593","nonword","nw_very_low","nonword",0.595,FALSE
"26688","15","5","speed","3485","word","very_low","word",0.595,FALSE
"26689","15","5","speed","3046","word","very_low","nonword",0.45,FALSE
"26690","15","5","speed","5317","nonword","nw_low","nonword",0.574,FALSE
"26691","15","5","speed","4674","nonword","nw_high","nonword",0.511,FALSE
"26692","15","5","speed","5820","nonword","nw_low","nonword",0.78,FALSE
"26693","15","6","accuracy","5683","nonword","nw_low","nonword",1.123,FALSE
"26694","15","6","accuracy","2751","word","low","word",0.898,FALSE
"26695","15","6","accuracy","6680","nonword","nw_very_low","nonword",1.003,FALSE
"26696","15","6","accuracy","4474","nonword","nw_high","nonword",0.659,FALSE
"26697","15","6","accuracy","6330","nonword","nw_very_low","nonword",0.711,FALSE
"26698","15","6","accuracy","3187","word","very_low","nonword",0.785,FALSE
"26699","15","6","accuracy","1801","word","high","word",0.764,FALSE
"26700","15","6","accuracy","1226","word","high","word",0.762,FALSE
"26701","15","6","accuracy","1368","word","high","word",0.606,FALSE
"26702","15","6","accuracy","3642","word","very_low","word",0.968,FALSE
"26703","15","6","accuracy","6544","nonword","nw_very_low","nonword",0.68,FALSE
"26704","15","6","accuracy","4315","nonword","nw_high","nonword",0.795,FALSE
"26705","15","6","accuracy","2041","word","low","word",0.763,FALSE
"26706","15","6","accuracy","1176","word","high","word",1.096,FALSE
"26707","15","6","accuracy","6193","nonword","nw_very_low","nonword",0.804,FALSE
"26708","15","6","accuracy","3535","word","very_low","nonword",1.324,FALSE
"26709","15","6","accuracy","6592","nonword","nw_very_low","nonword",0.68,FALSE
"26710","15","6","accuracy","2639","word","low","word",0.846,FALSE
"26711","15","6","accuracy","4689","nonword","nw_high","nonword",0.698,FALSE
"26712","15","6","accuracy","3176","word","very_low","word",0.596,FALSE
"26713","15","6","accuracy","6622","nonword","nw_very_low","nonword",0.585,FALSE
"26714","15","6","accuracy","3501","word","very_low","word",0.867,FALSE
"26715","15","6","accuracy","1462","word","high","word",0.873,FALSE
"26716","15","6","accuracy","3216","word","very_low","word",0.782,FALSE
"26717","15","6","accuracy","4767","nonword","nw_high","nonword",0.927,FALSE
"26718","15","6","accuracy","6632","nonword","nw_very_low","nonword",1.373,FALSE
"26719","15","6","accuracy","6074","nonword","nw_very_low","nonword",0.96,FALSE
"26720","15","6","accuracy","5113","nonword","nw_low","nonword",0.729,FALSE
"26721","15","6","accuracy","5281","nonword","nw_low","word",1.49,FALSE
"26722","15","6","accuracy","5248","nonword","nw_low","nonword",1.01,FALSE
"26723","15","6","accuracy","2432","word","low","word",0.637,FALSE
"26724","15","6","accuracy","5775","nonword","nw_low","nonword",1.114,FALSE
"26725","15","6","accuracy","4133","nonword","nw_high","nonword",0.875,FALSE
"26726","15","6","accuracy","5200","nonword","nw_low","nonword",0.892,FALSE
"26727","15","6","accuracy","4123","nonword","nw_high","nonword",0.826,FALSE
"26728","15","6","accuracy","3386","word","very_low","word",0.968,FALSE
"26729","15","6","accuracy","6496","nonword","nw_very_low","nonword",1.134,FALSE
"26730","15","6","accuracy","1542","word","high","word",0.556,FALSE
"26731","15","6","accuracy","5532","nonword","nw_low","nonword",1.863,FALSE
"26732","15","6","accuracy","1208","word","high","word",0.557,FALSE
"26733","15","6","accuracy","6423","nonword","nw_very_low","nonword",1.488,FALSE
"26734","15","6","accuracy","4747","nonword","nw_high","nonword",0.824,FALSE
"26735","15","6","accuracy","3716","word","very_low","word",0.815,FALSE
"26736","15","6","accuracy","2815","word","low","word",0.866,FALSE
"26737","15","6","accuracy","3170","word","very_low","nonword",1.27,FALSE
"26738","15","6","accuracy","5377","nonword","nw_low","nonword",0.854,FALSE
"26739","15","6","accuracy","1158","word","high","word",0.845,FALSE
"26740","15","6","accuracy","5581","nonword","nw_low","nonword",0.752,FALSE
"26741","15","6","accuracy","6683","nonword","nw_very_low","nonword",0.576,FALSE
"26742","15","6","accuracy","6119","nonword","nw_very_low","nonword",0.638,FALSE
"26743","15","6","accuracy","2187","word","low","word",0.742,FALSE
"26744","15","6","accuracy","6151","nonword","nw_very_low","nonword",0.647,FALSE
"26745","15","6","accuracy","3290","word","very_low","word",0.77,FALSE
"26746","15","6","accuracy","5078","nonword","nw_low","nonword",0.721,FALSE
"26747","15","6","accuracy","3401","word","very_low","word",0.855,FALSE
"26748","15","6","accuracy","5072","nonword","nw_low","nonword",0.865,FALSE
"26749","15","6","accuracy","2595","word","low","word",0.939,FALSE
"26750","15","6","accuracy","4113","nonword","nw_high","nonword",0.679,FALSE
"26751","15","6","accuracy","2466","word","low","word",0.917,FALSE
"26752","15","6","accuracy","4093","nonword","nw_high","nonword",0.843,FALSE
"26753","15","6","accuracy","2186","word","low","word",1.344,FALSE
"26754","15","6","accuracy","5158","nonword","nw_low","nonword",0.575,FALSE
"26755","15","6","accuracy","4804","nonword","nw_high","nonword",1.087,FALSE
"26756","15","6","accuracy","2223","word","low","word",0.721,FALSE
"26757","15","6","accuracy","6369","nonword","nw_very_low","nonword",0.708,FALSE
"26758","15","6","accuracy","6624","nonword","nw_very_low","nonword",0.555,FALSE
"26759","15","6","accuracy","6192","nonword","nw_very_low","nonword",0.536,FALSE
"26760","15","6","accuracy","5005","nonword","nw_low","nonword",0.722,FALSE
"26761","15","6","accuracy","4799","nonword","nw_high","nonword",1.303,FALSE
"26762","15","6","accuracy","3599","word","very_low","word",1.073,FALSE
"26763","15","6","accuracy","3378","word","very_low","word",0.969,FALSE
"26764","15","6","accuracy","4526","nonword","nw_high","nonword",0.951,FALSE
"26765","15","6","accuracy","4364","nonword","nw_high","nonword",0.898,FALSE
"26766","15","6","accuracy","5302","nonword","nw_low","nonword",2.769,FALSE
"26767","15","6","accuracy","4500","nonword","nw_high","nonword",0.618,FALSE
"26768","15","6","accuracy","1107","word","high","word",0.65,FALSE
"26769","15","6","accuracy","5507","nonword","nw_low","nonword",0.629,FALSE
"26770","15","6","accuracy","1594","word","high","word",0.629,FALSE
"26771","15","6","accuracy","3597","word","very_low","nonword",1.999,FALSE
"26772","15","6","accuracy","3231","word","very_low","nonword",0.753,FALSE
"26773","15","6","accuracy","4202","nonword","nw_high","nonword",0.806,FALSE
"26774","15","6","accuracy","2516","word","low","word",0.793,FALSE
"26775","15","6","accuracy","1066","word","high","word",1.375,FALSE
"26776","15","6","accuracy","2252","word","low","word",0.812,FALSE
"26777","15","6","accuracy","2371","word","low","word",0.677,FALSE
"26778","15","6","accuracy","2600","word","low","word",0.563,FALSE
"26779","15","6","accuracy","1286","word","high","word",0.552,FALSE
"26780","15","6","accuracy","1675","word","high","word",0.636,FALSE
"26781","15","6","accuracy","4188","nonword","nw_high","nonword",0.909,FALSE
"26782","15","6","accuracy","3123","word","very_low","nonword",0.67,FALSE
"26783","15","6","accuracy","2209","word","low","word",0.901,FALSE
"26784","15","6","accuracy","1585","word","high","word",0.544,FALSE
"26785","15","6","accuracy","1463","word","high","word",0.533,FALSE
"26786","15","6","accuracy","2199","word","low","word",0.898,FALSE
"26787","15","6","accuracy","1080","word","high","word",0.544,FALSE
"26788","15","6","accuracy","5004","nonword","nw_low","nonword",0.658,FALSE
"26789","15","7","speed","1106","word","high","word",0.789,FALSE
"26790","15","7","speed","1392","word","high","word",0.407,FALSE
"26791","15","7","speed","3462","word","very_low","word",0.396,FALSE
"26792","15","7","speed","5482","nonword","nw_low","nonword",0.69,FALSE
"26793","15","7","speed","6644","nonword","nw_very_low","nonword",0.603,FALSE
"26794","15","7","speed","5705","nonword","nw_low","nonword",0.51,FALSE
"26795","15","7","speed","6007","nonword","nw_very_low","nonword",0.51,FALSE
"26796","15","7","speed","1657","word","high","word",0.501,FALSE
"26797","15","7","speed","3211","word","very_low","word",0.658,FALSE
"26798","15","7","speed","5160","nonword","nw_low","word",0.397,FALSE
"26799","15","7","speed","2651","word","low","word",0.457,FALSE
"26800","15","7","speed","3254","word","very_low","word",0.49,FALSE
"26801","15","7","speed","6498","nonword","nw_very_low","nonword",0.563,FALSE
"26802","15","7","speed","2374","word","low","word",0.532,FALSE
"26803","15","7","speed","3221","word","very_low","word",0.429,FALSE
"26804","15","7","speed","3660","word","very_low","word",0.532,FALSE
"26805","15","7","speed","2105","word","low","word",0.377,FALSE
"26806","15","7","speed","6054","nonword","nw_very_low","nonword",0.607,FALSE
"26807","15","7","speed","4320","nonword","nw_high","nonword",0.513,FALSE
"26808","15","7","speed","3078","word","very_low","nonword",0.573,FALSE
"26809","15","7","speed","3368","word","very_low","word",0.552,FALSE
"26810","15","7","speed","2655","word","low","word",0.595,FALSE
"26811","15","7","speed","3088","word","very_low","word",0.429,FALSE
"26812","15","7","speed","2474","word","low","word",0.46,FALSE
"26813","15","7","speed","5670","nonword","nw_low","nonword",0.627,FALSE
"26814","15","7","speed","4245","nonword","nw_high","nonword",0.554,FALSE
"26815","15","7","speed","4336","nonword","nw_high","nonword",0.532,FALSE
"26816","15","7","speed","4622","nonword","nw_high","nonword",0.564,FALSE
"26817","15","7","speed","6681","nonword","nw_very_low","nonword",0.461,FALSE
"26818","15","7","speed","1811","word","high","word",0.481,FALSE
